interptime;interpinput_1;interpinput_2
28.26995;0.199602012489974;0.00138082278889975
28.27995;0.199602618936853;0.00138256620081579
28.28995;0.19960322527964;0.00138432777361925
28.29995;0.199603831500523;0.00138610775317195
28.30995;0.199604437576828;0.00138790699985719
28.31995;0.199605043471618;0.00138972780426298
28.32995;0.199605649187691;0.00139156785796123
28.33995;0.199606254708319;0.00139342742783426
28.34995;0.199606860005735;0.00139530777166814
28.35995;0.199607465044296;0.00139721065352456
28.36995;0.199608069834087;0.0013991339670771
28.37995;0.199608674359415;0.0014010780025961
28.38995;0.199609278585272;0.00140304446319145
28.39995;0.199609882482247;0.00140503451620877
28.40995;0.199610486064779;0.00140704628799744
28.41995;0.199611089318166;0.00140908009489101
28.42995;0.199611692198217;0.0014111381396043
28.43995;0.199612294686239;0.00141322091288628
28.44995;0.199612896798333;0.0014153268086386
28.45995;0.199613498520749;0.00141745617219874
28.46995;0.199614099798362;0.00141961176734904
28.47995;0.199614700627259;0.00142179331700205
28.48995;0.199615301022746;0.00142399952236625
28.49995;0.199615900971976;0.00142623076087584
28.50995;0.199616500407327;0.00142849042682852
28.51995;0.199617099343335;0.00143077737085021
28.52995;0.199617697792262;0.00143309064681257
28.53995;0.199618295742123;0.00143543066744561
28.54995;0.199618893111403;0.00143780153590208
28.55995;0.19961948993638;0.00144020111091885
28.56995;0.199620086224233;0.00144262885047657
28.57995;0.199620681963797;0.00144508520495067
28.58995;0.199621277058422;0.00144757507135303
28.59995;0.199621871569082;0.00145009517489667
28.60995;0.199622465496019;0.00145264542715548
28.61995;0.199623058828844;0.00145522630273094
28.62995;0.199623651454688;0.00145784354617911
28.63995;0.199624243461842;0.00146049255089839
28.64995;0.199624834841942;0.00146317367616103
28.65995;0.199625425575975;0.00146588779802485
28.66995;0.199626015561992;0.00146863994168407
28.67995;0.19962660488984;0.00147142531868217
28.68995;0.199627193550415;0.00147424412992773
28.69995;0.199627781513284;0.00147709756825527
28.70995;0.199628368694888;0.00147998934504677
28.71995;0.199628955180393;0.00148291493843284
28.72995;0.199629540961371;0.00148587458092316
28.73995;0.19963012599476;0.00148887043063469
28.74995;0.199630710218158;0.00149190613358751
28.75995;0.199631293710312;0.00149497906433159
28.76995;0.199631876463393;0.00149809165108367
28.77995;0.199632458420587;0.00150125080924943
28.78995;0.199633039543083;0.00150446589287247
28.79995;0.19963361990166;0.00150774225186447
28.80995;0.199634199489076;0.00151109365889951
28.81995;0.199634778233963;0.00151454422757773
28.82995;0.199635356123754;0.00151810522021764
28.83995;0.199635933220474;0.00152176393768982
28.84995;0.199636509517826;0.00152554711036869
28.85995;0.19963708492654;0.00152985693188234
28.86995;0.199637659448024;0.00153642305294731
28.87995;0.199638233095869;0.00154987719828406
28.88995;0.199638805778501;0.00158103374409468
28.89995;0.199639377158373;0.00165958131643128
28.90995;0.1996399469447;0.0018205897728343
28.91995;0.19964051477874;0.00208378948715185
28.92995;0.199641080203221;0.00244745389978756
28.93995;0.199641642373578;0.00290081960723374
28.94995;0.199642201184178;0.00341174470764003
28.95995;0.19964275651452;0.00396147962541183
28.96995;0.199643308204251;0.00453896476811139
28.97995;0.199643855571508;0.00513895412562449
28.98995;0.199644399022264;0.00575345438094981
28.99995;0.199644938588634;0.00637895980327295
29.00995;0.199645474241763;0.00701322629314999
29.01995;0.199646005308315;0.00765557708543075
29.02995;0.19964653241887;0.0083035412371193
29.03995;0.199647055583478;0.0089562221573946
29.04995;0.199647574749812;0.00961297538898515
29.05995;0.199648089362746;0.0102736623747074
29.06995;0.199648600044832;0.0109372643069488
29.07995;0.199649106805664;0.0116034342777456
29.08995;0.199649609537748;0.0122719429480236
29.09995;0.199650107832771;0.0129427276392965
29.10995;0.19965060224776;0.0136152844818405
29.11995;0.199651092797381;0.0142894435308731
29.12995;0.199651579315699;0.0149651195109545
29.13995;0.199652061534841;0.015642261480223
29.14995;0.199652539941316;0.0163205883667151
29.15995;0.199653014552157;0.0170000050023202
29.16995;0.199653485143527;0.0176804860914994
29.17995;0.199653951582021;0.0183619808497327
29.18995;0.199654414283077;0.0190443205627168
29.19995;0.199654873264871;0.0197274468086337
29.20995;0.199655328247474;0.0204113620894287
29.21995;0.19965577922602;0.0210960143716885
29.22995;0.199656226546106;0.0217812977484179
29.23995;0.199656670226426;0.0224671738701792
29.24995;0.199657109933232;0.0231536588832439
29.25995;0.199657545784338;0.0238407000831958
29.26995;0.199657978057528;0.0245282293389952
29.27995;0.199658406771657;0.0252162201580124
29.28995;0.199658831541615;0.025904695479475
29.29995;0.199659252602129;0.026593602712934
29.30995;0.199659670165578;0.0272828977107909
29.31995;0.199660084250766;0.0279725614194013
29.32995;0.199660494423708;0.0286626200202824
29.33995;0.199660901030428;0.0293530216658328
29.34995;0.199661304220472;0.0300437380708386
29.35995;0.199661704012458;0.0307347550777106
29.36995;0.199662099925994;0.0314261001786999
29.37995;0.199662492412945;0.0321177227096658
29.38995;0.199662881562657;0.0328096052092535
29.39995;0.199663267393477;0.0335017368701372
29.40995;0.199663649381008;0.0341941454089985
29.41995;0.199664028077693;0.0348867816350569
29.42995;0.199664403515305;0.0355796356496066
29.43995;0.199664775670916;0.0362727015590665
29.44995;0.199665144101287;0.0369659990427552
29.45995;0.199665509331531;0.0376594882036789
29.46995;0.199665871379383;0.0383531619736234
29.47995;0.19966623016948;0.0390470186810876
29.48995;0.199666585375348;0.0397410697371893
29.49995;0.199666937456531;0.0404352845175619
29.50995;0.199667286430373;0.0411296573184807
29.51995;0.199667632171526;0.0418241895148077
29.52995;0.199667974465012;0.0425188862444193
29.53995;0.199668313707551;0.0432137240133359
29.54995;0.199668649916076;0.0439086981476116
29.55995;0.199668982917621;0.0446038122241676
29.56995;0.199669312603613;0.0452990665969751
29.57995;0.19966963931062;0.0459944433256208
29.58995;0.199669963055157;0.0466899385272206
29.59995;0.199670283618916;0.0473855573614738
29.60995;0.19967060099482;0.0480812965298898
29.61995;0.199670915461886;0.0487771424619045
29.62995;0.1996712270362;0.0494730918917418
29.63995;0.199671535456307;0.0501691510987997
29.64995;0.199671840811902;0.0508653140056413
29.65995;0.199672143326962;0.0515615705071815
29.66995;0.199672443017144;0.052257917825552
29.67995;0.199672739579943;0.0529543630072431
29.68995;0.199673033197293;0.0536508978805997
29.69995;0.199673324040559;0.0543475151039666
29.70995;0.199673612124965;0.0550442122897676
29.71995;0.199673897108968;0.0557409969783341
29.72995;0.199674179262393;0.0564378594485169
29.73995;0.199674458706329;0.0571347945690148
29.74995;0.199674735455567;0.0578318002676421
29.75995;0.199675009131445;0.0585288843630409
29.76995;0.199675280087522;0.0592260360243318
29.77995;0.199675548396853;0.0599232518887661
29.78995;0.199675814073801;0.0606205301412585
29.79995;0.19967607670441;0.0613178787056068
29.80995;0.199676336722002;0.0620152860016146
29.81995;0.199676594153752;0.0627127500774246
29.82995;0.199676848983335;0.0634102699612407
29.83995;0.199677100854017;0.0641078516437031
29.84995;0.199677350184322;0.0648054849918216
29.85995;0.19967759698786;0.0655031685390998
29.86995;0.19967784120645;0.0662009022107858
29.87995;0.199678082575753;0.0668986896743076
29.88995;0.199678321462365;0.067596522769283
29.89995;0.199678557879473;0.0682944001802637
29.90995;0.199678791728916;0.0689923225197329
29.91995;0.199679022834698;0.0696902915707462
29.92995;0.199679251513675;0.0703883008240525
29.93995;0.199679477778619;0.0710863490899225
29.94995;0.199679701493177;0.0717844374890597
29.95995;0.199679922565818;0.0724825662952534
29.96995;0.199680141265761;0.0731807303785489
29.97995;0.199680357605368;0.073878928654059
29.98995;0.199680571411793;0.0745771625956105
29.99995;0.199680782674274;0.0752754312924487
30.00995;0.199680991616407;0.0759737307615227
30.01995;0.199681198250143;0.0766720600053831
30.02995;0.19968140236776;0.0773704207143818
30.03995;0.199681604035749;0.078068811078153
30.04995;0.199681803433995;0.0787672280595899
30.05995;0.199682000574049;0.0794656707340008
30.06995;0.199682195214838;0.080164140885823
30.07995;0.199682387496761;0.0808626360587535
30.08995;0.199682577557828;0.0815611539857381
30.09995;0.199682765409188;0.0822596938023018
30.10995;0.199682950777865;0.0829582572751471
30.11995;0.199683133874992;0.0836568415314257
30.12995;0.199683314798444;0.0843554449181752
30.13995;0.199683493558979;0.0850540666202825
30.14995;0.199683669853071;0.0857527082825583
30.15995;0.199683843959587;0.0864513668265358
30.16995;0.199684015937926;0.0871500410731106
30.17995;0.199684185798453;0.0878487302469964
30.18995;0.199684353208375;0.0885474357720899
30.19995;0.199684518511457;0.0892461545617215
30.20995;0.199684681730189;0.0899448857826294
30.21995;0.199684842851935;0.0906436288097705
30.22995;0.199685001583673;0.0913423843932406
30.23995;0.199685158263552;0.092041149983164
30.24995;0.199685312901255;0.0927399248544195
30.25995;0.199685465450124;0.0934387085024731
30.26995;0.199685615691095;0.0941375009744213
30.27995;0.199685763921121;0.0948363003740538
30.28995;0.199685910149505;0.0955351059942703
30.29995;0.19968605429689;0.0962339173429376
30.30995;0.199686196215248;0.0969327339707825
30.31995;0.199686336161948;0.0976315545135454
30.32995;0.199686474145913;0.0983303782753032
30.33995;0.199686610056325;0.0990292046705474
30.34995;0.199686743813442;0.0997280329515856
30.35995;0.199686875636568;0.100426862171876
30.36995;0.199687005534251;0.101125691640091
30.37995;0.199687133365368;0.101824520571864
30.38995;0.199687259115874;0.102523348114099
30.39995;0.199687382968449;0.103222173628983
30.40995;0.199687504931266;0.103920996423306
30.41995;0.199687624833977;0.104619815406657
30.42995;0.199687742725805;0.105318629812194
30.43995;0.199687858754159;0.106017439205003
30.44995;0.199687972926845;0.106716242883471
30.45995;0.199688085045283;0.107415039340206
30.46995;0.199688195219694;0.108113828088463
30.47995;0.199688303563499;0.10881260879156
30.48995;0.199688410084132;0.109511380732753
30.49995;0.199688514555702;0.110210141870842
30.50995;0.199688617147319;0.110908892198838
30.51995;0.199688717939608;0.111607631372772
30.52995;0.199688816939635;0.112306358653688
30.53995;0.199688913895035;0.11300507134152
30.54995;0.199689009031856;0.113703770118336
30.55995;0.199689102399044;0.114402454524466
30.56995;0.199689194003295;0.115101123791118
30.57995;0.19968928356653;0.115799774423453
30.58995;0.199689371369942;0.116498408015737
30.59995;0.199689457431833;0.117197023879087
30.60995;0.199689541741101;0.117895621010176
30.61995;0.199689624046917;0.11859419555861
30.62995;0.199689704631701;0.11929274968357
30.63995;0.199689783501493;0.119991282542229
30.64995;0.199689860616377;0.120689792657725
30.65995;0.199689935786421;0.121388276345941
30.66995;0.199690009260747;0.122086735907662
30.67995;0.199690081045026;0.122785170444423
30.68995;0.199690151071325;0.123483577862197
30.69995;0.199690219208736;0.124181954853496
30.70995;0.199690285674157;0.124880303757633
30.71995;0.19969035047289;0.125578623608656
30.72995;0.199690413509698;0.126276911534739
30.73995;0.199690474710986;0.126975164834893
30.74995;0.199690534262421;0.127673385775644
30.75995;0.199690592168934;0.12837157330975
30.76995;0.199690648308621;0.129069723605385
30.77995;0.199690702663646;0.129767834823556
30.78995;0.199690755389359;0.130465909035345
30.79995;0.199690806490319;0.131163945095922
30.80995;0.199690855818505;0.131861938004088
30.81995;0.199690903410452;0.132559887071371
30.82995;0.199690949392024;0.133257794035629
30.83995;0.199690993767405;0.13395565763498
30.84995;0.199691036362934;0.134653471455275
30.85995;0.199691077268278;0.13535123628924
30.86995;0.199691116580574;0.136048953383939
30.87995;0.199691154303629;0.136746621336918
30.88995;0.199691190238527;0.13744423203439
30.89995;0.199691224527003;0.138141788134537
30.90995;0.199691257238135;0.138839290210381
30.91995;0.199691288375351;0.139536736690131
30.92995;0.199691317714791;0.140234117419137
30.93995;0.199691345449347;0.140931437373391
30.94995;0.199691371620634;0.141628696235379
30.95995;0.199691396231698;0.142325892228408
30.96995;0.199691419033955;0.143023012746292
30.97995;0.199691440270717;0.143720065621992
30.98995;0.199691459956642;0.144417049387876
30.99995;0.199691478080159;0.145113961340722
31.00995;0.199691494410802;0.14581078795439
31.01995;0.199691509199026;0.146507538537858
31.02995;0.199691522447194;0.147204210834786
31.03995;0.199691534117555;0.147900800340885
31.04995;0.199691544032499;0.148597294449296
31.05995;0.199691552414531;0.149293702284623
31.06995;0.199691559265629;0.149990021230587
31.07995;0.199691564522122;0.15068624451102
31.08995;0.199691568058436;0.15138236086722
31.09995;0.19969157006968;0.152078379025357
31.10995;0.199691570557443;0.15277429592065
31.11995;0.199691569432315;0.153470101909544
31.12995;0.199691566620101;0.154165787618257
31.13995;0.19969156228899;0.154861361098572
31.14995;0.199691556440179;0.155556818720557
31.15995;0.199691548958613;0.156252147208864
31.16995;0.199691539820995;0.156947339756876
31.17995;0.199691529168979;0.157642403379554
31.18995;0.199691517003374;0.158337333725612
31.19995;0.199691503183492;0.159032112891097
31.20995;0.19969148773662;0.159726737517248
31.21995;0.199691470778184;0.160421213097279
31.22995;0.199691452308606;0.161115534345448
31.23995;0.1996914321615;0.161809677406728
31.24995;0.199691410414593;0.16250364352548
31.25995;0.199691387157305;0.163197436011665
31.26995;0.19969136238968;0.163891048348273
31.27995;0.19969133591949;0.16458444894069
31.28995;0.199691307874925;0.165277645177935
31.29995;0.199691278319547;0.165970637265346
31.30995;0.19969124725303;0.16666341703132
31.31995;0.199691214457089;0.167355942669814
31.32995;0.199691180110571;0.168048229810109
31.33995;0.199691144251248;0.16874027423949
31.34995;0.199691106878439;0.169432065511363
31.35995;0.199691067747532;0.170123548105712
31.36995;0.199691027088378;0.170814748800569
31.37995;0.199690984912955;0.17150565704254
31.38995;0.1996909412076;0.172196256481561
31.39995;0.199690895739032;0.172886480844124
31.40995;0.199690848750629;0.173576364119538
31.41995;0.199690800241169;0.174265889200696
31.42995;0.199690750170972;0.17495502769484
31.43995;0.199690698357001;0.175643708856158
31.44995;0.199690645017545;0.176331965920938
31.45995;0.199690590151152;0.177019775344877
31.46995;0.199690533691983;0.177707090491623
31.47995;0.199690475507616;0.178393835340222
31.48995;0.199690415791298;0.17908004011767
31.49995;0.199690354541457;0.179765671164776
31.50995;0.199690291665975;0.180450653167866
31.51995;0.199690227083606;0.181134903417781
31.52995;0.19969016096257;0.181818444622317
31.53995;0.199690093301356;0.182501226303226
31.54995;0.199690023981575;0.183183125787856
31.55995;0.199689952973908;0.183864050794019
31.56995;0.199689880421584;0.184544007010876
31.57995;0.199689806323476;0.185222913891743
31.58995;0.199689730535257;0.185900565165059
31.59995;0.199689653080478;0.186576852109855
31.60995;0.199689574077574;0.187251741741397
31.61995;0.199689493526424;0.187925094367271
31.62995;0.199689411257861;0.188596541930552
31.63995;0.199689327349503;0.18926594012146
31.64995;0.199689241895687;0.18993316193208
31.65995;0.199689154898624;0.190597935117278
31.66995;0.199689066167335;0.191259534685952
31.67995;0.199688975835205;0.191917716839771
31.68995;0.199688883974703;0.192572093697598
31.69995;0.199688790593726;0.193222035633101
31.70995;0.199688695488078;0.193865861886259
31.71995;0.199688598850464;0.194502961604875
31.72995;0.199688500739234;0.195132046565157
31.73995;0.199688401178809;0.195751224821915
31.74995;0.199688299981328;0.196355382693024
31.75995;0.199688197412718;0.196942024845508
31.76995;0.199688093551665;0.197505525707796
31.77995;0.199687988480814;0.198037149318378
31.78995;0.199687882191434;0.198514424414733
31.79995;0.199687775075977;0.198921349372523
31.80995;0.199687667410449;0.199228079055379
31.81995;0.199687559549044;0.199399811847673
31.82995;0.199687451946328;0.199431478456088
31.83995;0.199687344878854;0.199422030496866
31.84995;0.199687238491155;0.199399650163876
31.85995;0.199687132909217;0.199335077943045
31.86995;0.199687028172862;0.19931250840443
31.87995;0.199686923949016;0.19942519063014
31.88995;0.199686820128563;0.199497647444648
31.89995;0.199686716823432;0.199520519277805
31.90995;0.199686614180201;0.199519759832664
31.91995;0.199686512179302;0.19951764038858
31.92995;0.199686410821973;0.199516908534231
31.93995;0.199686310160258;0.199514032880211
31.94995;0.199686210217442;0.199512542742665
31.95995;0.199686110934113;0.19951306292015
31.96995;0.199686012307515;0.199515028522006
31.97995;0.19968591439306;0.199517826150499
31.98995;0.199685817178172;0.199520909247037
31.99995;0.1996857206116;0.199524033659737
32.00995;0.199685624693982;0.19952714442636
32.01995;0.199685529497102;0.199530236825155
32.02995;0.199685434991157;0.199533310421612
32.03995;0.199685341137652;0.199536341809144
32.04995;0.199685247937815;0.199539295163811
32.05995;0.199685155475354;0.199542143132555
32.06995;0.199685063698371;0.199544924909678
32.07995;0.199684972579056;0.199547693275153
32.08995;0.199684882118228;0.199550477569208
32.09995;0.199684792410611;0.199553268571003
32.10995;0.199684703381279;0.199556032386823
32.11995;0.199684615013403;0.199558749376614
32.12995;0.199684527308128;0.19956141760382
32.13995;0.199684440372436;0.199564040671568
32.14995;0.199684354108666;0.199566634184097
32.15995;0.199684268510961;0.199569202631932
32.16995;0.199684183584636;0.199571746675096
32.17995;0.199684099435135;0.199574261397158
32.18995;0.199684015954667;0.199576749805426
32.19995;0.199683933144135;0.199579211541305
32.20995;0.199683851020195;0.199581646031307
32.21995;0.199683769666261;0.199584050303714
32.22995;0.199683688985233;0.199586428545232
32.23995;0.199683608978006;0.199588781104484
32.24995;0.199683529672703;0.199591107378591
32.25995;0.199683451130411;0.199593405699196
32.26995;0.199683373264824;0.19959567982359
32.27995;0.199683296076811;0.199597930283439
32.28995;0.19968321960607;0.199600156330865
32.29995;0.199683143891084;0.199602357351028
32.30995;0.199683068856479;0.199604536416276
32.31995;0.19968299450309;0.199606693973316
32.32995;0.199682920882303;0.199608828885888
32.33995;0.199682848009742;0.199610941122875
32.34995;0.199682775821101;0.199613032982198
32.35995;0.199682704317186;0.199615104721369
32.36995;0.199682633561178;0.199617154786262
32.37995;0.199682563545606;0.199619183680468
32.38995;0.199682494217366;0.199621193169095
32.39995;0.199682425577233;0.199623183457598
32.40995;0.199682357700287;0.199625152733046
32.41995;0.199682290555736;0.199627102126217
32.42995;0.199682224101798;0.199629033030924
32.43995;0.199682158339217;0.1996309456774
32.44995;0.199682093355064;0.199632838085902
32.45995;0.199682029095005;0.199634711972581
32.46995;0.199681965528695;0.199636568384145
32.47995;0.199681902656839;0.199638407559652
32.48995;0.199681840578574;0.199640227364983
32.49995;0.199681779215815;0.199642029996356
32.50995;0.199681718549755;0.199643816157033
32.51995;0.199681658581047;0.199645586071023
32.52995;0.199681599420941;0.19964733745513
32.53995;0.199681540967405;0.199649072911081
32.54995;0.199681483213233;0.199650792827399
32.55995;0.199681426162949;0.199652497324108
32.56995;0.199681369927682;0.199654184246021
32.57995;0.199681314392828;0.199655856291498
32.58995;0.199681259557807;0.199657513653403
32.59995;0.199681205436481;0.199659156198343
32.60995;0.199681152109648;0.199660782365219
32.61995;0.1996810994645;0.199662394456377
32.62995;0.19968104748246;0.199663992648103
32.63995;0.199680996155865;0.199665576576384
32.64995;0.19968094548083;0.199667145199184
32.65995;0.199680895311908;0.199668700434165
32.66995;0.199680845565714;0.199670242415392
32.67995;0.19968079597845;0.199671770711467
32.68995;0.199680744513402;0.199673286244344
32.69995;0.199680681331091;0.199674797205025
32.70995;0.199680564816835;0.199676329236736
32.71995;0.199680176114172;0.199678005451866
32.72995;0.199797096508127;0.199797096473516
32.73995;0.2;0.2
32.74995;0.2;0.2
32.75995;0.2;0.2
32.76995;0.2;0.2
32.77995;0.2;0.2
32.78995;0.2;0.2
32.79995;0.2;0.2
32.80995;0.2;0.2
32.81995;0.2;0.2
32.82995;0.2;0.2
32.83995;0.2;0.2
32.84995;0.2;0.2
32.85995;0.2;0.2
32.86995;0.2;0.2
32.87995;0.2;0.2
32.88995;0.2;0.2
32.89995;0.2;0.2
32.90995;0.2;0.2
32.91995;0.2;0.2
32.92995;0.2;0.2
32.93995;0.2;0.2
32.94995;0.2;0.2
32.95995;0.2;0.2
32.96995;0.2;0.2
32.97995;0.2;0.2
32.98995;0.2;0.2
32.99995;0.2;0.2
33.00995;0.2;0.2
33.01995;0.2;0.2
33.02995;0.2;0.2
33.03995;0.2;0.2
33.04995;0.2;0.2
33.05995;0.2;0.2
33.06995;0.2;0.2
33.07995;0.2;0.2
33.08995;0.2;0.2
33.09995;0.2;0.2
33.10995;0.2;0.2
33.11995;0.2;0.2
33.12995;0.2;0.2
33.13995;0.2;0.2
33.14995;0.2;0.2
33.15995;0.2;0.2
33.16995;0.2;0.2
33.17995;0.2;0.2
33.18995;0.2;0.2
33.19995;0.2;0.2
33.20995;0.2;0.2
33.21995;0.2;0.2
33.22995;0.2;0.2
33.23995;0.2;0.2
33.24995;0.2;0.2
33.25995;0.2;0.2
33.26995;0.2;0.2
33.27995;0.2;0.2
33.28995;0.2;0.2
33.29995;0.2;0.2
33.30995;0.2;0.2
33.31995;0.2;0.2
33.32995;0.2;0.2
33.33995;0.2;0.2
33.34995;0.2;0.2
33.35995;0.2;0.2
33.36995;0.2;0.2
33.37995;0.2;0.2
33.38995;0.2;0.2
33.39995;0.2;0.2
33.40995;0.2;0.2
33.41995;0.2;0.2
33.42995;0.2;0.2
33.43995;0.2;0.2
33.44995;0.2;0.2
33.45995;0.2;0.2
33.46995;0.2;0.2
33.47995;0.2;0.2
33.48995;0.2;0.2
33.49995;0.2;0.2
33.50995;0.2;0.2
33.51995;0.2;0.2
33.52995;0.2;0.2
33.53995;0.2;0.2
33.54995;0.2;0.2
33.55995;0.2;0.2
33.56995;0.2;0.2
33.57995;0.2;0.2
33.58995;0.2;0.2
33.59995;0.2;0.2
33.60995;0.2;0.2
33.61995;0.2;0.2
33.62995;0.2;0.2
33.63995;0.2;0.2
33.64995;0.2;0.2
33.65995;0.2;0.2
33.66995;0.2;0.2
33.67995;0.2;0.2
33.68995;0.2;0.2
33.69995;0.2;0.2
33.70995;0.2;0.2
33.71995;0.2;0.2
33.72995;0.2;0.2
33.73995;0.2;0.2
33.74995;0.2;0.2
33.75995;0.2;0.2
33.76995;0.2;0.2
33.77995;0.2;0.2
33.78995;0.2;0.2
33.79995;0.2;0.2
33.80995;0.2;0.2
33.81995;0.2;0.2
33.82995;0.2;0.2
33.83995;0.2;0.2
33.84995;0.2;0.2
33.85995;0.2;0.2
33.86995;0.2;0.2
33.87995;0.2;0.2
33.88995;0.2;0.2
33.89995;0.2;0.2
33.90995;0.2;0.2
33.91995;0.2;0.2
33.92995;0.2;0.2
33.93995;0.2;0.2
33.94995;0.2;0.2
33.95995;0.2;0.2
33.96995;0.2;0.2
33.97995;0.2;0.2
33.98995;0.2;0.2
33.99995;0.2;0.2
34.00995;0.2;0.2
34.01995;0.2;0.2
34.02995;0.2;0.2
34.03995;0.2;0.2
34.04995;0.2;0.2
34.05995;0.2;0.2
34.06995;0.2;0.2
34.07995;0.2;0.2
34.08995;0.2;0.2
34.09995;0.2;0.2
34.10995;0.2;0.2
34.11995;0.2;0.2
34.12995;0.2;0.2
34.13995;0.2;0.2
34.14995;0.2;0.2
34.15995;0.2;0.2
34.16995;0.2;0.2
34.17995;0.2;0.2
34.18995;0.2;0.2
34.19995;0.2;0.2
34.20995;0.2;0.2
34.21995;0.2;0.2
34.22995;0.2;0.2
34.23995;0.2;0.2
34.24995;0.2;0.2
34.25995;0.2;0.2
34.26995;0.2;0.2
34.27995;0.2;0.2
34.28995;0.2;0.2
34.29995;0.2;0.2
34.30995;0.2;0.2
34.31995;0.2;0.2
34.32995;0.2;0.2
34.33995;0.2;0.2
34.34995;0.2;0.2
34.35995;0.2;0.2
34.36995;0.2;0.2
34.37995;0.2;0.2
34.38995;0.2;0.2
34.39995;0.2;0.2
34.40995;0.2;0.2
34.41995;0.2;0.2
34.42995;0.2;0.2
34.43995;0.2;0.2
34.44995;0.2;0.2
34.45995;0.2;0.2
34.46995;0.2;0.2
34.47995;0.2;0.2
34.48995;0.2;0.2
34.49995;0.2;0.2
34.50995;0.2;0.2
34.51995;0.2;0.2
34.52995;0.2;0.2
34.53995;0.2;0.2
34.54995;0.2;0.2
34.55995;0.2;0.2
34.56995;0.2;0.2
34.57995;0.2;0.2
34.58995;0.2;0.2
34.59995;0.2;0.2
34.60995;0.2;0.2
34.61995;0.2;0.2
34.62995;0.2;0.2
34.63995;0.2;0.2
34.64995;0.2;0.2
34.65995;0.2;0.2
34.66995;0.2;0.2
34.67995;0.2;0.2
34.68995;0.2;0.2
34.69995;0.2;0.2
34.70995;0.2;0.2
34.71995;0.2;0.2
34.72995;0.2;0.2
34.73995;0.2;0.2
34.74995;0.2;0.2
34.75995;0.2;0.2
34.76995;0.2;0.2
34.77995;0.2;0.2
34.78995;0.2;0.2
34.79995;0.2;0.2
34.80995;0.2;0.2
34.81995;0.2;0.2
34.82995;0.2;0.2
34.83995;0.2;0.2
34.84995;0.2;0.2
34.85995;0.2;0.2
34.86995;0.2;0.2
34.87995;0.2;0.2
34.88995;0.2;0.2
34.89995;0.2;0.2
34.90995;0.2;0.2
34.91995;0.2;0.2
34.92995;0.2;0.2
34.93995;0.2;0.2
34.94995;0.2;0.2
34.95995;0.2;0.2
34.96995;0.2;0.2
34.97995;0.2;0.2
34.98995;0.2;0.2
34.99995;0.2;0.2
35.00995;0.2;0.2
35.01995;0.2;0.2
35.02995;0.2;0.2
35.03995;0.2;0.2
35.04995;0.2;0.2
35.05995;0.2;0.2
35.06995;0.2;0.2
35.07995;0.2;0.2
35.08995;0.2;0.2
35.09995;0.2;0.2
35.10995;0.2;0.2
35.11995;0.2;0.2
35.12995;0.2;0.2
35.13995;0.2;0.2
35.14995;0.2;0.2
35.15995;0.2;0.2
35.16995;0.2;0.2
35.17995;0.2;0.2
35.18995;0.2;0.2
35.19995;0.2;0.2
35.20995;0.2;0.2
35.21995;0.2;0.2
35.22995;0.2;0.2
35.23995;0.2;0.2
35.24995;0.2;0.2
35.25995;0.2;0.2
35.26995;0.2;0.2
35.27995;0.2;0.2
35.28995;0.2;0.2
35.29995;0.2;0.2
35.30995;0.2;0.2
35.31995;0.2;0.2
35.32995;0.2;0.2
35.33995;0.2;0.2
35.34995;0.2;0.2
35.35995;0.2;0.2
35.36995;0.2;0.2
35.37995;0.2;0.2
35.38995;0.2;0.2
35.39995;0.2;0.2
35.40995;0.2;0.2
35.41995;0.2;0.2
35.42995;0.2;0.2
35.43995;0.2;0.2
35.44995;0.2;0.2
35.45995;0.2;0.2
35.46995;0.2;0.2
35.47995;0.2;0.2
35.48995;0.2;0.2
35.49995;0.2;0.2
35.50995;0.2;0.2
35.51995;0.2;0.2
35.52995;0.2;0.2
35.53995;0.2;0.2
35.54995;0.2;0.2
35.55995;0.2;0.2
35.56995;0.2;0.2
35.57995;0.2;0.2
35.58995;0.2;0.2
35.59995;0.2;0.2
35.60995;0.2;0.2
35.61995;0.2;0.2
35.62995;0.2;0.2
35.63995;0.2;0.2
35.64995;0.2;0.2
35.65995;0.2;0.2
35.66995;0.2;0.2
35.67995;0.2;0.2
35.68995;0.2;0.2
35.69995;0.2;0.2
35.70995;0.2;0.2
35.71995;0.2;0.2
35.72995;0.2;0.2
35.73995;0.2;0.2
35.74995;0.2;0.2
35.75995;0.2;0.2
35.76995;0.2;0.2
35.77995;0.2;0.2
35.78995;0.2;0.2
35.79995;0.2;0.2
35.80995;0.2;0.2
35.81995;0.2;0.2
35.82995;0.2;0.2
35.83995;0.2;0.2
35.84995;0.2;0.2
35.85995;0.2;0.2
35.86995;0.2;0.2
35.87995;0.2;0.2
35.88995;0.2;0.2
35.89995;0.2;0.2
35.90995;0.2;0.2
35.91995;0.2;0.2
35.92995;0.2;0.2
35.93995;0.2;0.2
35.94995;0.2;0.2
35.95995;0.2;0.2
35.96995;0.2;0.2
35.97995;0.2;0.2
35.98995;0.2;0.2
35.99995;0.2;0.2
36.00995;0.2;0.2
36.01995;0.2;0.2
36.02995;0.2;0.2
36.03995;0.2;0.2
36.04995;0.2;0.2
36.05995;0.2;0.2
36.06995;0.2;0.2
36.07995;0.2;0.2
36.08995;0.2;0.2
36.09995;0.2;0.2
36.10995;0.2;0.2
